duration,num_voted_users,num_critic_for_reviews,num_user_for_reviews,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,imdb_score,gross,facenumber_in_poster,budget,title_year
124,256213,198,338,845,650,467,295,1640,7000,0.72,46975183,0,61000000,2007
84,140499,187,358,91,579,530,206,1817,7000,0.7,106793915,0,45000000,2000
89,9104,37,112,91,690,400,323,2135,110,0.31,15655665,2,4000000,2006
153,100837,230,301,91,11000,561,130,11852,7000,0.64,51814190,1,75000000,2009
101,58366,224,160,13,34000,924,261,35717,10000,0.5599999999999999,31607598,1,6900000,2012
117,24757,43,81,11000,905,484,451,2348,7000,0.6,20101861,0,45000000,1996
107,34194,172,199,91,572,324,289,1627,7000,0.75,5023275,2,15000000,2005
92,71387,242,228,135,574,399,259,1303,21000,0.7,1316074,1,100000,2011
90,8824,133,108,91,343,29,15,408,559,0.62,65087,0,5000000,2007
150,21416,59,198,3,859,448,448,3942,7000,0.7,6157157,1,5000000,1989
96,147504,195,531,192,40000,534,501,41293,7000,0.6599999999999999,47781388,1,40000000,2004
101,368,5,8,91,574,327,165,1335,174,0.5,3105269,2,3000000,2016
96,4662,59,136,44,625,487,129,1378,170,0.6599999999999999,1050600,0,250000,2000
92,1686,12,28,19,18000,759,599,20135,161,0.58,12836,1,4000000,1997
141,10672,73,84,11,56,36,8,105,802,0.77,6173485,0,7000000,2001
129,338635,382,412,91,21000,979,154,22403,39000,0.75,186830669,2,125000000,2011
121,163492,122,460,12000,11000,10000,975,23602,15000,0.8,12281500,3,13000000,1993
104,45102,167,316,108,296,270,177,1340,7000,0.5599999999999999,35143332,0,17000000,2003
150,30618,85,224,91,597,591,401,1645,7000,0.78,4414535,0,18000000,1996
68,183425,129,425,116,8000,503,481,10557,7000,0.7,53868030,2,17000000,1997
134,303185,406,701,452,11000,8000,697,20411,82000,0.76,85707116,4,68000000,2014
124,35130,62,283,91,2000,553,535,5122,7000,0.78,54800000,3,6000000,1980
98,22264,151,289,323,1000,841,390,2763,584,0.3,18990542,3,70000000,2002
89,21283,98,190,17,12000,708,303,13390,361,0.55,45207112,1,53000000,2001
90,46813,206,150,52,34000,487,224,34983,12000,0.67,3388210,1,250000,2011
98,12388,92,147,7,931,797,73,1917,744,0.5599999999999999,30306281,2,10000000,2002
140,124242,192,622,36,669,403,336,2114,4000,0.65,33682273,1,33000000,2004
91,75920,156,474,17,534,385,78,1083,7000,0.55,30079316,0,35000000,2002
95,28845,322,125,57,727,442,233,1836,10000,0.71,3219029,0,5000000,2015
100,111658,365,297,81,34000,248,179,34446,20000,0.72,6531491,2,2000000,2010
101,28714,157,215,47,658,636,407,3086,762,0.7,8243880,1,3200000,2003
110,96565,161,135,72,18000,1000,789,21554,7000,0.55,67061228,1,40000000,2010
124,55842,245,274,91,22000,1000,631,24732,13000,0.75,3081925,0,21000000,2008
92,237248,171,460,255,26000,1000,447,27572,7000,0.6799999999999999,25296447,0,21000000,2002
105,50170,171,306,12,87000,11000,935,101383,773,0.58,48745150,1,50000000,2006
91,95274,248,178,192,23000,1000,346,24669,20000,0.65,20275446,0,35000000,2012
119,89442,357,432,394,12000,490,162,13071,7000,0.58,61937495,0,150000000,2010
118,286095,422,974,368,23000,3000,988,27468,7000,0.6599999999999999,125320003,0,200000000,2009
113,310903,297,524,47,988,149,129,1783,38000,0.6799999999999999,102413606,0,34000000,2014
115,16562,59,73,333,972,713,317,2606,697,0.62,10556196,2,50000000,1997
90,1245,16,29,11,767,529,316,2370,7000,0.5700000000000001,399611,2,6000000,2010
150,280228,378,420,91,10000,4000,206,14296,29000,0.76,92173235,7,37000000,2010
106,91017,201,284,91,742,602,381,2270,7000,0.72,25244700,1,6000000,1981
141,525801,194,667,14000,29000,15000,3000,48153,15000,0.8,164435221,0,52000000,2002
88,4743,59,135,6,302,270,68,663,219,0.72,2073984,1,800000,2002
141,69663,42,133,176,11000,913,672,14178,7000,0.6900000000000001,122012710,1,62000000,1994
95,211226,117,317,487,18000,1000,1000,24205,7000,0.72,162792677,0,120000000,1998
100,19147,160,97,11,13000,3000,970,19330,7000,0.71,9176553,1,7500000,2009
110,240962,493,724,1000,13000,12000,538,25964,36000,0.77,171031347,0,38000000,2010
100,108242,359,371,108,17000,2000,534,20051,39000,0.5900000000000001,35266619,1,30000000,2013
133,62607,186,239,91,226,52,46,405,7000,0.77,6167817,1,47000000,2004
100,154938,342,1100,197,513,239,159,1379,10000,0.72,26005908,0,3500000,2005
111,37269,41,165,91,18000,18000,591,37645,7000,0.74,22551000,0,8000000,1993
103,44966,196,411,179,794,329,87,1467,7000,0.5599999999999999,25472967,2,30000000,2005
126,181472,488,514,584,11000,557,398,12286,58000,0.7,4563029,5,39200000,2013
112,48621,95,239,37,3000,874,480,5709,7000,0.6599999999999999,26494611,0,35000000,1999
143,522030,750,1498,91,883,563,393,2039,80000,0.78,304360277,0,200000000,2012
123,10139,29,70,473,890,851,685,3661,7000,0.6799999999999999,36049108,4,9000000,1996
172,55516,280,124,667,211,98,70,456,29000,0.77,2835886,2,9200000,2013
112,55617,194,266,5,17000,1000,724,19974,14000,0.52,34912982,0,38000000,2016
100,505,13,32,91,844,625,268,2289,24,0.36,428535,1,1000000,2000
99,28855,129,190,53,4000,3000,491,8297,7000,0.72,2207975,0,6000000,2003
107,43743,98,293,91,12000,664,643,14710,7000,0.54,55210049,1,27800000,1989
91,21245,94,213,52,773,588,482,1965,7000,0.74,24788807,0,3000000,1998
91,6562,49,66,6,8000,625,596,10732,647,0.5599999999999999,8080116,0,15000000,2006
82,1389,66,22,32,968,407,128,2046,7000,0.5599999999999999,40557,0,60000,2011
114,19397,137,214,300,307,209,73,809,7000,0.74,13876974,0,7000000,2001
131,46951,96,175,368,11000,529,383,12088,7000,0.71,43532294,0,65000000,2006
115,15817,68,210,13,757,220,111,1201,7000,0.67,17174870,2,18000000,2000
146,116159,388,488,14000,25000,19000,979,46726,28000,0.72,79883359,1,66000000,2011
118,41288,189,126,167,20000,882,778,22447,17000,0.62,22451,0,60000000,2014
122,52894,180,185,529,820,201,171,1484,55000,0.73,54235441,3,22000000,2014
134,11622,95,157,3000,205,130,77,428,1000,0.72,20733485,1,5000000,1997
112,66966,83,175,608,11000,10000,733,22479,7000,0.74,65500000,1,12000000,1985
99,52805,88,278,29,711,427,161,1462,7000,0.6799999999999999,11883495,1,9000000,1998
96,61787,238,203,571,2000,973,370,4590,19000,0.6799999999999999,322157,0,2500000,2010
93,3299,40,24,7,1000,1000,922,4329,191,0.5900000000000001,1181197,0,15500000,2005
131,98741,252,236,33,876,526,326,1985,53000,0.76,21483154,1,19000000,2013
146,207839,298,435,2000,15000,745,294,16948,7000,0.67,133375846,2,150000000,2009
124,18310,106,63,161,21000,3000,681,26334,672,0.5900000000000001,5755286,1,55000000,2007
108,104356,162,186,529,17000,861,690,19945,14000,0.63,80014842,1,25000000,2010
97,76199,221,944,25,929,927,861,3679,13000,0.4400000000000001,21371425,0,10000000,2010
115,78008,184,160,529,576,447,325,1554,23000,0.67,71346930,0,28000000,2013
135,533200,214,749,353,1000,69,40,1211,28000,0.8699999999999999,7563397,0,3300000,2002
108,74315,143,259,17,14000,1000,186,15634,7000,0.5900000000000001,40203020,1,40000000,2004
97,75365,45,149,96,13000,549,403,14432,7000,0.63,63408614,1,55000000,1989
84,12676,58,84,12,1000,345,334,2297,7000,0.5599999999999999,52543632,2,13200000,2014
104,59068,171,128,96,943,763,559,3497,7000,0.63,43097652,2,28000000,2007
78,3228,71,31,91,262,163,61,509,244,0.61,10018,0,1000000,2006
77,2448,28,18,91,2000,804,73,2908,122,0.5,19421271,1,5000000,1999
118,217507,253,325,89,15000,975,344,16758,7000,0.72,62877175,1,30000000,2008
110,24854,169,374,179,12000,1000,734,15044,31000,0.31,13998282,1,16000000,2014
108,22823,113,113,212,969,794,347,2799,7000,0.5599999999999999,12232937,1,22000000,2009
89,20615,83,44,7,3000,190,91,3361,7000,0.5900000000000001,57011847,2,40000000,2013
99,80617,345,190,91,13000,10000,691,23755,36000,0.65,5702083,3,15000000,2011
87,114692,122,285,29,427,304,252,1461,2000,0.61,27972410,1,35000000,2003
107,246492,173,685,153,11000,1000,233,12700,7000,0.64,137340146,1,70000000,2006
122,124765,208,541,117,40000,1000,140,41636,7000,0.6799999999999999,31598308,1,35000000,2001
76,13581,104,88,6,12000,513,421,13607,304,0.54,50026353,0,110000000,2004
92,138582,261,423,28,3000,692,423,5178,37000,0.63,55942830,1,70000000,2014
98,30314,84,159,21,33000,243,76,33441,7000,0.72,406035,0,1500000,2001
105,32224,40,62,29,584,220,97,1132,617,0.5599999999999999,35324232,1,68000000,1995
97,8509,64,109,52,80,67,36,209,420,0.72,1141829,1,700000,2001
110,295375,236,645,168,3000,979,96,4210,15000,0.76,39825798,3,16000000,2006
120,397,7,30,91,178,69,40,359,32,0.33,1098224,1,2000000,2003
98,6375,36,36,91,138,111,73,388,265,0.6599999999999999,10246600,0,25000,1995
251,221000,111,495,91,22000,683,642,24719,12000,0.8400000000000001,5300000,8,30000000,1984
169,240396,434,2367,91,18000,10000,903,29991,7000,0.61,200069408,0,209000000,2006
128,109188,358,625,79,13000,903,414,14747,7000,0.7,50815288,0,50000000,2005
101,47794,156,81,79,608,362,218,1787,7000,0.71,117224271,1,20000000,2010
125,5153,63,51,4,177,66,36,333,687,0.73,927107,1,15000000,1999
128,980946,478,2685,22000,23000,14000,11000,59558,15000,0.8300000000000001,205343774,0,150000000,2005
92,57276,131,146,25,1000,718,639,2847,7000,0.52,217326336,0,60000000,2007
97,2599,41,45,91,922,374,230,1835,128,0.42,1046166,4,9000000,2005
170,264318,267,799,17000,29000,3000,827,34582,7000,0.75,102608827,0,110000000,2004
138,328067,440,533,446,20000,992,929,23755,68000,0.67,132550960,1,120000000,2013
107,290949,217,629,323,1000,1000,794,4223,13000,0.78,59735548,1,15000000,1987
83,7559,105,77,6,30,664,429,30,7000,0.74,1127331,1,46000,2003
137,512749,304,935,16000,890,387,348,1959,7000,0.8,66207920,0,30000000,2004
80,2963,32,28,522,813,522,423,2179,7000,0.62,194568,0,1500000,2006
124,42621,150,531,91,723,44,19,793,7000,0.6799999999999999,19719930,0,45000000,2001
81,119622,288,396,119,468,442,412,2134,7000,0.58,59992760,1,42000000,2009
173,995415,703,1722,91,26000,21000,19000,87697,123000,0.8099999999999999,623279547,3,220000000,2012
123,57038,132,261,272,13000,450,193,13934,7000,0.6599999999999999,41523271,2,80000000,2001
100,806,18,18,91,640,261,249,1491,140,0.5700000000000001,71904,1,2500000,2006
120,37750,231,134,19,26000,11000,9000,46719,16000,0.61,47952020,2,115000000,2016
113,8346,36,59,91,607,269,256,1465,1000,0.41,51697449,6,13000000,2009
90,28964,160,457,31,193,184,162,608,949,0.4,26421314,0,15000000,2000
128,197584,435,918,91,4000,2000,826,7067,42000,0.61,36381716,4,82000000,2011
89,58260,154,286,310,22000,833,587,24419,7000,0.77,5739376,0,500000,2003
119,172405,63,203,91,10000,345,244,11013,7000,0.6799999999999999,65807024,0,19000000,1995
93,483756,309,974,180,14000,816,485,16461,29000,0.79,145000989,0,25000000,2008
100,4191,28,32,3,2000,228,88,2450,7000,0.54,4756,4,25000000,2013
108,28276,119,64,54,12000,11000,6000,30230,31000,0.78,1339152,1,81200000,2015
105,257,4,4,91,421,96,45,622,9,0.51,129319,4,70000000,2005
137,23441,46,108,91,591,520,130,1341,7000,0.77,10161099,1,9000000,1989
95,8008,23,26,91,442,95,26,616,504,0.52,20047715,1,25530000,1996
94,13622,70,128,18,658,463,183,1559,550,0.54,3034181,3,11000000,2002
102,2295,16,40,18,670,419,186,1562,284,0.58,15593,1,21000000,1999
109,6595,9,61,62,584,552,518,2024,345,0.6,5100000,0,7500000,1984
111,1618,22,40,1000,2000,163,127,2564,63,0.54,2580,2,1650000,2003
88,50337,153,177,92,31000,881,636,34319,13000,0.35,32014289,8,20000000,2013
113,83506,166,144,91,4000,722,721,8172,7000,0.55,109176215,6,60000000,2009
111,43709,185,141,2000,17000,1000,244,18510,7000,0.53,48430355,2,70000000,2011
94,13562,156,103,52,567,312,261,2259,19000,0.61,59573085,10,18000000,2016
94,85333,280,421,350,326,48,39,486,7000,0.73,56437947,0,9800000,2006
102,54501,175,154,44,12000,3000,766,17098,16000,0.55,17176900,4,95000000,2014
104,18286,34,73,80,8000,960,658,10430,7000,0.62,12793213,4,6000000,1988
104,110073,236,194,420,2000,906,535,3768,7000,0.62,78009155,5,75000000,2011
99,16555,101,139,54,748,489,398,1721,817,0.5900000000000001,8712564,0,27000000,2004
90,63625,53,64,10,49000,570,159,50005,7000,0.52,92969824,1,80000000,1997
94,76791,164,100,19,363,342,117,1024,7000,0.61,26049082,3,8000000,2014
77,72639,143,371,291,291,45,8,368,19000,0.7,424760,0,7000,2004
107,7973,29,65,8,926,400,268,2383,7000,0.63,12200000,0,5000000,1983
130,120416,172,857,545,722,585,552,2525,10000,0.67,26616590,0,60000000,1997
75,5600,18,49,10,3000,2000,826,7394,643,0.6900000000000001,3562749,0,32000000,1997
119,407601,249,849,218,13000,147,73,13249,7000,0.79,121468960,1,60000000,2002
107,68935,198,125,70,770,419,330,1614,7000,0.6599999999999999,71148699,0,90000000,2008
178,333542,133,533,17000,22000,721,574,24183,11000,0.82,42438300,2,52000000,1995
79,10476,15,52,157,4000,248,219,4908,7000,0.65,4350774,3,8000000,1994
138,414219,177,625,161,18000,398,210,19129,11000,0.8300000000000001,64604977,2,35000000,1997
123,44788,219,138,15,10000,979,745,13371,23000,0.71,34531832,0,35000000,2015
95,203458,432,588,38,409,107,20,578,46000,0.71,13401683,0,35000000,2012
79,111117,263,245,30,940,271,265,1594,13000,0.71,31743332,0,30000000,2009
98,107815,195,485,72,1000,624,566,3151,10000,0.71,60057639,2,18000000,2003
119,65464,174,1308,64,743,117,41,971,7000,0.24,21471685,0,44000000,2000
105,79461,333,463,210,978,191,101,1454,10000,0.63,35596227,1,20000000,2010
91,121084,162,221,420,268,268,173,1125,7000,0.62,140080850,2,140000000,2007
100,34809,108,125,64,734,574,296,2085,11000,0.62,7204138,0,41000000,2011
102,34964,226,150,91,14000,8000,1000,24107,28000,0.48,28837115,4,50000000,2016
88,26513,74,174,377,529,502,236,1502,7000,0.75,4771000,1,800000,1995
110,61777,194,140,10,3000,2000,844,6420,7000,0.6900000000000001,13823741,3,13500000,2008
112,93767,214,209,43,11000,2000,1000,15327,34000,0.72,42478175,1,25000000,2015
124,189812,299,370,335,14000,388,50,14504,15000,0.76,34180954,0,32000000,2008
93,28606,140,262,2,849,787,258,2178,7000,0.51,14888028,0,30000000,2005
85,15956,95,118,10,3000,273,178,3617,1000,0.6,14000000,0,3500000,1987
89,12244,67,95,16,117,21,14,155,7000,0.76,313436,0,15500000,2001
155,189032,153,560,91,3000,360,170,3677,7000,0.79,26384919,15,15000000,1997
93,30765,91,252,54,40000,618,581,42002,963,0.4900000000000001,34872293,0,8500000,1991
115,90677,69,389,39,13000,481,254,14275,7000,0.65,29753944,3,20000000,1998
135,12037,34,90,596,10000,3000,2000,15820,943,0.51,10400000,1,50000000,1995
135,29205,76,194,317,57,40,34,164,7000,0.63,49994804,1,55000000,1996
123,77394,335,195,91,23000,22,6,23031,24000,0.74,10137502,0,35000000,2015
88,26236,107,110,190,137000,459,163,137712,7000,0.5700000000000001,15988876,6,27000000,2009
131,255447,193,692,226,12000,625,341,13679,7000,0.6900000000000001,173005002,0,100000000,2004
99,33186,22,78,32,1000,619,479,2949,7000,0.5900000000000001,16671505,1,50000000,1994
91,24183,101,160,287,3000,739,695,5593,665,0.5700000000000001,20950820,4,80000000,2003
88,28632,148,214,64,1000,857,363,2567,7000,0.4900000000000001,17016190,0,12000000,2004
104,38203,36,290,5,5000,922,687,7723,7000,0.4,20915465,0,42000000,1993
147,272670,516,1022,94,21000,19000,11000,64798,72000,0.82,407197282,0,250000000,2016
176,324671,300,458,91,18000,782,561,20354,7000,0.78,130127620,0,100000000,2007
88,12796,193,52,3,3000,982,307,4729,7000,0.6799999999999999,59379,3,200000,2013
93,42644,34,102,58,995,729,722,6105,7000,0.62,31155435,2,12000000,2001
120,4501,29,102,18,634,420,295,1810,7000,0.34,20773070,11,5000000,2016
110,6919,98,26,143,155,96,76,398,528,0.73,49413,0,35000000,2006
110,18697,97,263,342,623,508,393,1722,578,0.73,10200000,0,10000000,1997
91,54601,224,200,75,35,16,13,116,23000,0.64,41709,0,800000,2009
100,56451,130,524,70,473,315,99,1100,7000,0.27,9353573,0,45000000,2009
100,7721,114,72,1000,989,744,220,2165,635,0.72,11694528,0,3000000,2005
114,18520,81,133,91,865,685,403,2126,7000,0.72,447750,0,10000000,2000
106,740918,162,1182,91,18000,979,574,20821,28000,0.86,23272306,4,6000000,1995
114,121259,142,361,12000,11000,577,307,12499,7000,0.7,26871,2,92000000,2001
106,35514,110,114,80,2000,795,723,5024,15000,0.71,43853424,1,18000000,2011
102,44662,178,127,153,3000,1000,269,5392,7000,0.52,80360866,1,80000000,2011
81,161471,181,709,670,486,37,34,623,7000,0.78,7267324,1,3500000,1998
330,23181,12,129,138,848,674,672,3227,6000,0.8,4496583,2,35000000,1993
119,23823,66,201,422,861,499,422,3306,713,0.5599999999999999,4992159,2,8550000,2004
118,244840,171,372,72,10000,975,681,13426,7000,0.6599999999999999,177575142,1,70000000,2005
95,49207,224,174,17,838,722,594,3697,30000,0.72,76137505,0,55000000,2014
112,7973,52,59,70,1000,912,826,5959,7000,0.5700000000000001,37295394,8,6600000,2011
93,379462,522,571,91,15000,491,355,16034,56000,0.75,54696902,3,32000000,2011
111,12399,31,382,589,589,150,51,916,7000,0.67,10174663,0,100000,2006
136,75573,175,662,759,11000,599,354,12194,4000,0.55,33685268,1,68000000,2003
105,3668,49,85,52,477,397,275,2312,157,0.46,5217498,4,15000000,2000
91,8294,97,160,38,730,461,91,1405,342,0.36,10149779,0,6500000,1999
110,39357,159,113,425,3000,466,148,3757,14000,0.6799999999999999,28831145,1,25000000,2014
112,8134,65,123,759,11000,1000,933,17873,209,0.6900000000000001,4554569,4,28000000,1999
94,10132,82,130,91,374,258,235,1238,390,0.47,36037909,3,60000000,2000
126,32815,155,214,51,10000,9000,874,20563,7000,0.73,18324242,4,35000000,2005
82,20033,32,117,799,721,359,294,1805,679,0.64,9975684,0,13000000,1998
124,456260,775,2326,91,13000,9000,641,24098,97000,0.7,126464904,0,130000000,2012
107,399138,535,731,141,24000,970,535,26495,129000,0.85,13092000,0,3300000,2014
104,96233,535,313,1000,3000,275,272,4082,26000,0.74,13214255,1,11000000,2013
97,123390,88,248,143,927,281,201,1724,7000,0.6799999999999999,56631572,1,12000000,1995
99,8535,41,113,60,979,665,444,3130,872,0.7,562059,4,4000000,2002
120,82743,54,201,36,886,655,633,3280,7000,0.75,52929168,1,11000000,1992
123,12771,36,84,91,12000,5000,886,18793,828,0.65,25900000,1,58000000,1984
120,44296,181,144,124,6000,5000,943,12452,12000,0.58,66002193,3,110000000,2016
100,246698,435,471,97,11000,8000,2000,22128,64000,0.78,257756197,0,60000000,2014
85,11211,52,92,54,985,637,455,3065,215,0.51,13973532,1,25000000,2002
325,9830,102,189,517,12000,849,678,14255,1000,0.6799999999999999,1500000,0,44000000,1980
170,32353,96,263,91,19000,1000,380,20683,7000,0.65,75370763,0,60000000,1998
126,119150,114,219,91,826,508,168,1607,7000,0.74,43848100,2,15000000,1987
89,33850,75,147,53,227,94,84,534,7000,0.77,27281507,0,12000000,1992
107,13026,138,75,14,403,368,311,1577,7000,0.51,1183354,1,20000000,2010
94,92850,161,263,11,1000,948,566,5085,7000,0.71,6301131,0,29000000,2005
104,30462,66,150,20,836,826,717,3963,7000,0.53,18595716,3,12000000,2006
99,7909,72,157,79,16000,11000,956,28987,261,0.4900000000000001,10719367,3,25000000,2002
108,121432,219,310,22,12000,2000,61,14127,10000,0.6799999999999999,10326062,0,33000000,2009
139,136367,584,975,91,11000,1000,687,13021,39000,0.67,13303319,0,32000000,2011
116,10472,62,202,91,907,637,476,2723,7000,0.5599999999999999,50382128,0,5500000,2005
120,84641,198,205,91,23000,342,294,24270,7000,0.73,5484375,0,10000000,2006
124,11370,34,54,50,1000,944,672,3653,829,0.61,51045801,2,60000000,1996
83,56005,182,112,157,2000,616,581,3374,7000,0.65,4244155,5,10000000,2011
94,26905,151,614,28,2000,864,731,5440,7000,0.41,30259652,5,15000000,2002
112,471644,457,623,3000,15000,3000,1000,21773,74000,0.7,218628680,1,50000000,2012
140,107227,68,279,473,18000,822,294,20152,3000,0.73,44484065,2,50000000,1998
98,82380,231,629,249,87000,2000,702,92456,7000,0.5599999999999999,60655503,0,160000000,2006
