color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes
Color,79,111,650,181,690,5205343,11958,1573,3,39,English,USA,PG,20000000,2009,224,0.64,1000
Color,62,109,322,861,1000,69148997,98794,6313,4,251,English,USA,PG-13,37000000,2004,960,0.54,7000
Color,128,112,197,632,755,90556401,43795,3507,1,171,English,USA,G,11000000,2008,734,0.45,7000
Color,65,114,91,545,970,60033780,18973,2860,1,162,English,USA,PG-13,30000000,1998,631,0.59,7000
Color,232,174,91,9000,11000,261970615,387616,35672,1,858,English,UK,PG,100000000,2002,10000,0.74,7000
Color,249,117,91,12000,22000,17439163,537419,47728,1,1028,English,USA,R,15000000,1998,12000,0.82,35000
Black and White,94,106,5,356,416,2436,344,1611,2,19,English,USA,R,2000000,2012,403,0.57,655
Color,198,124,845,295,650,46975183,256213,1640,0,338,English,USA,R,61000000,2007,467,0.72,7000
Color,187,84,91,206,579,106793915,140499,1817,0,358,English,UK,G,45000000,2000,530,0.7,7000
Color,37,89,91,323,690,15655665,9104,2135,2,112,English,USA,PG-13,4000000,2006,400,0.31,110
Color,230,153,91,130,11000,51814190,100837,11852,1,301,English,USA,R,75000000,2009,561,0.64,7000
Color,224,101,13,261,34000,31607598,58366,35717,1,160,English,Canada,PG-13,6900000,2012,924,0.56,10000
Color,43,117,11000,451,905,20101861,24757,2348,0,81,English,USA,PG-13,45000000,1996,484,0.6,7000
Color,172,107,91,289,572,5023275,34194,1627,2,199,English,France,R,15000000,2005,324,0.75,7000
Color,242,92,135,259,574,1316074,71387,1303,1,228,English,USA,PG-13,100000,2011,399,0.7,21000
Color,133,90,91,15,343,65087,8824,408,0,108,English,USA,R,5000000,2007,29,0.62,559
Color,59,150,3,448,859,6157157,21416,3942,1,198,English,USA,PG-13,5000000,1989,448,0.7,7000
Color,195,96,192,501,40000,47781388,147504,41293,1,531,English,USA,PG-13,40000000,2004,534,0.66,7000
Color,5,101,91,165,574,3105269,368,1335,2,8,English,Mexico,R,3000000,2016,327,0.5,174
Color,59,96,44,129,625,1050600,4662,1378,0,136,English,USA,R,250000,2000,487,0.66,170
Color,12,92,19,599,18000,12836,1686,20135,1,28,English,USA,R,4000000,1997,759,0.58,161
Color,73,141,11,8,56,6173485,10672,105,0,84,English,Germany,R,7000000,2001,36,0.77,802
Color,382,129,91,154,21000,186830669,338635,22403,2,412,English,USA,PG-13,125000000,2011,979,0.75,39000
Color,122,121,12000,975,11000,12281500,163492,23602,3,460,English,USA,R,13000000,1993,10000,0.8,15000
Color,167,104,108,177,296,35143332,45102,1340,0,316,English,USA,R,17000000,2003,270,0.56,7000
Color,85,150,91,401,597,4414535,30618,1645,0,224,English,UK,PG-13,18000000,1996,591,0.78,7000
Color,129,68,116,481,8000,53868030,183425,10557,2,425,English,USA,PG-13,17000000,1997,503,0.7,7000
Color,406,134,452,697,11000,85707116,303185,20411,4,701,English,USA,R,68000000,2014,8000,0.76,82000
Color,62,124,91,535,2000,54800000,35130,5122,3,283,English,USA,R,6000000,1980,553,0.78,7000
Color,151,98,323,390,1000,18990542,22264,2763,3,289,English,USA,R,70000000,2002,841,0.3,584
Color,98,89,17,303,12000,45207112,21283,13390,1,190,English,USA,PG-13,53000000,2001,708,0.55,361
Color,206,90,52,224,34000,3388210,46813,34983,1,150,English,USA,PG-13,250000,2011,487,0.67,12000
Color,92,98,7,73,931,30306281,12388,1917,2,147,English,USA,R,10000000,2002,797,0.56,744
Color,192,140,36,336,669,33682273,124242,2114,1,622,English,USA,R,33000000,2004,403,0.65,4000
Color,156,91,17,78,534,30079316,75920,1083,0,474,English,USA,R,35000000,2002,385,0.55,7000
Color,322,95,57,233,727,3219029,28845,1836,0,125,English,USA,R,5000000,2015,442,0.71,10000
Color,365,100,81,179,34000,6531491,111658,34446,2,297,English,USA,R,2000000,2010,248,0.72,20000
Color,157,101,47,407,658,8243880,28714,3086,1,215,English,USA,R,3200000,2003,636,0.7,762
Color,161,110,72,789,18000,67061228,96565,21554,1,135,English,USA,PG-13,40000000,2010,1000,0.55,7000
Color,245,124,91,631,22000,3081925,55842,24732,0,274,English,USA,R,21000000,2008,1000,0.75,13000
Color,171,92,255,447,26000,25296447,237248,27572,0,460,English,France,PG-13,21000000,2002,1000,0.68,7000
Color,171,105,12,935,87000,48745150,50170,101383,1,306,English,USA,PG-13,50000000,2006,11000,0.58,773
Color,248,91,192,346,23000,20275446,95274,24669,0,178,English,USA,PG-13,35000000,2012,1000,0.65,20000
Color,357,119,394,162,12000,61937495,89442,13071,0,432,English,USA,R,150000000,2010,490,0.58,7000
Color,422,118,368,988,23000,125320003,286095,27468,0,974,English,USA,PG-13,200000000,2009,3000,0.66,7000
Color,297,113,47,129,988,102413606,310903,1783,0,524,English,USA,PG-13,34000000,2014,149,0.68,38000
Color,59,115,333,317,972,10556196,16562,2606,2,73,English,USA,PG-13,50000000,1997,713,0.62,697
Color,16,90,11,316,767,399611,1245,2370,2,29,English,USA,PG,6000000,2010,529,0.57,7000
Color,378,150,91,206,10000,92173235,280228,14296,7,420,English,USA,R,37000000,2010,4000,0.76,29000
Color,201,106,91,381,742,25244700,91017,2270,1,284,English,UK,R,6000000,1981,602,0.72,7000
Color,194,141,14000,3000,29000,164435221,525801,48153,0,667,English,USA,PG-13,52000000,2002,15000,0.8,15000
Color,59,88,6,68,302,2073984,4743,663,1,135,English,France,R,800000,2002,270,0.72,219
Color,42,141,176,672,11000,122012710,69663,14178,1,133,English,USA,PG-13,62000000,1994,913,0.69,7000
Color,117,95,487,1000,18000,162792677,211226,24205,0,317,English,USA,G,120000000,1998,1000,0.72,7000
Color,160,100,11,970,13000,9176553,19147,19330,1,97,English,USA,PG-13,7500000,2009,3000,0.71,7000
Color,493,110,1000,538,13000,171031347,240962,25964,0,724,English,USA,PG-13,38000000,2010,12000,0.77,36000
Color,359,100,108,534,17000,35266619,108242,20051,1,371,English,USA,R,30000000,2013,2000,0.59,39000
Color,186,133,91,46,226,6167817,62607,405,1,239,French,France,R,47000000,2004,52,0.77,7000
Color,342,100,197,159,513,26005908,154938,1379,0,1100,English,UK,R,3500000,2005,239,0.72,10000
Color,41,111,91,591,18000,22551000,37269,37645,0,165,English,UK,PG-13,8000000,1993,18000,0.74,7000
Color,196,103,179,87,794,25472967,44966,1467,2,411,English,USA,PG-13,30000000,2005,329,0.56,7000
Color,488,126,584,398,11000,4563029,181472,12286,5,514,English,South Korea,R,39200000,2013,557,0.7,58000
Color,95,112,37,480,3000,26494611,48621,5709,0,239,English,USA,PG-13,35000000,1999,874,0.66,7000
Color,750,143,91,393,883,304360277,522030,2039,0,1498,English,UK,PG-13,200000000,2012,563,0.78,80000
Color,29,123,473,685,890,36049108,10139,3661,4,70,English,USA,R,9000000,1996,851,0.68,7000
Color,280,172,667,70,211,2835886,55516,456,2,124,Italian,Italy,R,9200000,2013,98,0.77,29000
Color,194,112,5,724,17000,34912982,55617,19974,0,266,English,USA,PG-13,38000000,2016,1000,0.52,14000
Color,13,100,91,268,844,428535,505,2289,1,32,English,USA,R,1000000,2000,625,0.36,24
Color,129,99,53,491,4000,2207975,28855,8297,0,190,English,USA,PG-13,6000000,2003,3000,0.72,7000
Color,98,107,91,643,12000,55210049,43743,14710,1,293,English,USA,PG,27800000,1989,664,0.54,7000
Color,94,91,52,482,773,24788807,21245,1965,0,213,English,UK,PG,3000000,1998,588,0.74,7000
Color,49,91,6,596,8000,8080116,6562,10732,0,66,English,USA,PG,15000000,2006,625,0.56,647
Color,66,82,32,128,968,40557,1389,2046,0,22,English,USA,R,60000,2011,407,0.56,7000
Color,137,114,300,73,307,13876974,19397,809,0,214,Hindi,India,R,7000000,2001,209,0.74,7000
Color,96,131,368,383,11000,43532294,46951,12088,0,175,English,USA,PG,65000000,2006,529,0.71,7000
Color,68,115,13,111,757,17174870,15817,1201,2,210,English,USA,PG-13,18000000,2000,220,0.67,7000
Black and White,388,146,14000,979,25000,79883359,116159,46726,1,488,English,USA,PG-13,66000000,2011,19000,0.72,28000
Color,189,118,167,778,20000,22451,41288,22447,0,126,English,USA,PG-13,60000000,2014,882,0.62,17000
Color,180,122,529,171,820,54235441,52894,1484,3,185,English,USA,PG,22000000,2014,201,0.73,55000
Color,95,134,3000,77,205,20733485,11622,428,1,157,English,USA,PG-13,5000000,1997,130,0.72,1000
Color,83,112,608,733,11000,65500000,66966,22479,1,175,English,USA,R,12000000,1985,10000,0.74,7000
Color,88,99,29,161,711,11883495,52805,1462,1,278,English,UK,R,9000000,1998,427,0.68,7000
Color,238,96,571,370,2000,322157,61787,4590,0,203,English,USA,R,2500000,2010,973,0.68,19000
Color,40,93,7,922,1000,1181197,3299,4329,0,24,English,USA,R,15500000,2005,1000,0.59,191
Color,252,131,33,326,876,21483154,98741,1985,1,236,English,USA,PG-13,19000000,2013,526,0.76,53000
Color,298,146,2000,294,15000,133375846,207839,16948,2,435,English,USA,PG-13,150000000,2009,745,0.67,7000
Color,106,124,161,681,21000,5755286,18310,26334,1,63,English,USA,PG-13,55000000,2007,3000,0.59,672
Color,162,108,529,690,17000,80014842,104356,19945,1,186,English,USA,PG-13,25000000,2010,861,0.63,14000
Color,221,97,25,861,929,21371425,76199,3679,0,944,English,USA,PG-13,10000000,2010,927,0.44,13000
Color,184,115,529,325,576,71346930,78008,1554,0,160,English,USA,PG-13,28000000,2013,447,0.67,23000
Color,214,135,353,40,1000,7563397,533200,1211,0,749,Portuguese,Brazil,R,3300000,2002,69,0.87,28000
Color,143,108,17,186,14000,40203020,74315,15634,1,259,English,UK,R,40000000,2004,1000,0.59,7000
Color,45,97,96,403,13000,63408614,75365,14432,1,149,English,USA,R,55000000,1989,549,0.63,7000
Color,58,84,12,334,1000,52543632,12676,2297,2,84,English,USA,PG-13,13200000,2014,345,0.56,7000
Color,171,104,96,559,943,43097652,59068,3497,2,128,English,USA,PG,28000000,2007,763,0.63,7000
Black and White,71,78,91,61,262,10018,3228,509,0,31,English,USA,R,1000000,2006,163,0.61,244
Color,28,77,91,73,2000,19421271,2448,2908,1,18,English,USA,G,5000000,1999,804,0.5,122
Color,253,118,89,344,15000,62877175,217507,16758,1,325,English,USA,R,30000000,2008,975,0.72,7000
Color,169,110,179,734,12000,13998282,24854,15044,1,374,English,USA,PG-13,16000000,2014,1000,0.31,31000
Color,113,108,212,347,969,12232937,22823,2799,1,113,English,USA,PG-13,22000000,2009,794,0.56,7000
Color,83,89,7,91,3000,57011847,20615,3361,2,44,English,USA,PG,40000000,2013,190,0.59,7000
Color,345,99,91,691,13000,5702083,80617,23755,3,190,English,UK,R,15000000,2011,10000,0.65,36000
Color,122,87,29,252,427,27972410,114692,1461,1,285,English,UK,PG,35000000,2003,304,0.61,2000
Color,173,107,153,233,11000,137340146,246492,12700,1,685,English,USA,PG-13,70000000,2006,1000,0.64,7000
Color,208,122,117,140,40000,31598308,124765,41636,1,541,English,USA,R,35000000,2001,1000,0.68,7000
Color,104,76,6,421,12000,50026353,13581,13607,0,88,English,USA,PG,110000000,2004,513,0.54,304
Color,261,92,28,423,3000,55942830,138582,5178,1,423,English,USA,PG-13,70000000,2014,692,0.63,37000
Black and White,84,98,21,76,33000,406035,30314,33441,0,159,English,USA,R,1500000,2001,243,0.72,7000
Color,40,105,29,97,584,35324232,32224,1132,1,62,English,USA,R,68000000,1995,220,0.56,617
Color,64,97,52,36,80,1141829,8509,209,1,109,English,USA,NC-17,700000,2001,67,0.72,420
Color,236,110,168,96,3000,39825798,295375,4210,3,645,English,USA,PG-13,16000000,2006,979,0.76,15000
Color,7,120,91,40,178,1098224,397,359,1,30,English,USA,PG-13,2000000,2003,69,0.33,32
Color,36,98,91,73,138,10246600,6375,388,0,36,English,USA,R,25000,1995,111,0.66,265
Color,111,251,91,642,22000,5300000,221000,24719,8,495,English,Italy,R,30000000,1984,683,0.84,12000
Color,434,169,91,903,18000,200069408,240396,29991,0,2367,English,USA,PG-13,209000000,2006,10000,0.61,7000
Color,358,128,79,414,13000,50815288,109188,14747,0,625,English,USA,R,50000000,2005,903,0.7,7000
Color,156,101,79,218,608,117224271,47794,1787,1,81,English,USA,R,20000000,2010,362,0.71,7000
Color,63,125,4,36,177,927107,5153,333,1,51,German,Germany,R,15000000,1999,66,0.73,687
Color,478,128,22000,11000,23000,205343774,980946,59558,0,2685,English,USA,PG-13,150000000,2005,14000,0.83,15000
Color,131,92,25,639,1000,217326336,57276,2847,0,146,English,USA,PG,60000000,2007,718,0.52,7000
Color,41,97,91,230,922,1046166,2599,1835,4,45,English,Germany,PG-13,9000000,2005,374,0.42,128
Black and White,267,170,17000,827,29000,102608827,264318,34582,0,799,English,USA,PG-13,110000000,2004,3000,0.75,7000
Color,440,138,446,929,20000,132550960,328067,23755,1,533,English,USA,PG-13,120000000,2013,992,0.67,68000
Color,217,107,323,794,1000,59735548,290949,4223,1,629,English,USA,R,15000000,1987,1000,0.78,13000
Color,105,83,6,429,30,1127331,7559,30,1,77,Dari,Afghanistan,PG-13,46000,2003,664,0.74,7000
Black and White,304,137,16000,348,890,66207920,512749,1959,0,935,English,USA,R,30000000,2004,387,0.8,7000
Color,32,80,522,423,813,194568,2963,2179,0,28,English,USA,R,1500000,2006,522,0.62,7000
Color,150,124,91,19,723,19719930,42621,793,0,531,English,USA,R,45000000,2001,44,0.68,7000
Color,288,81,119,412,468,59992760,119622,2134,1,396,English,USA,R,42000000,2009,442,0.58,7000
Color,703,173,91,19000,26000,623279547,995415,87697,3,1722,English,USA,PG-13,220000000,2012,21000,0.81,123000
Color,132,123,272,193,13000,41523271,57038,13934,2,261,English,USA,PG-13,80000000,2001,450,0.66,7000
Color,18,100,91,249,640,71904,806,1491,1,18,English,USA,PG-13,2500000,2006,261,0.57,140
Color,231,120,19,9000,26000,47952020,37750,46719,2,134,English,USA,PG-13,115000000,2016,11000,0.61,16000
Color,36,113,91,256,607,51697449,8346,1465,6,59,English,USA,PG-13,13000000,2009,269,0.41,1000
Color,160,90,31,162,193,26421314,28964,608,0,457,English,USA,R,15000000,2000,184,0.4,949
Color,435,128,91,826,4000,36381716,197584,7067,4,918,English,USA,PG-13,82000000,2011,2000,0.61,42000
Color,154,89,310,587,22000,5739376,58260,24419,0,286,English,USA,R,500000,2003,833,0.77,7000
Color,63,119,91,244,10000,65807024,172405,11013,0,203,English,USA,R,19000000,1995,345,0.68,7000
Color,309,93,180,485,14000,145000989,483756,16461,0,974,English,France,PG-13,25000000,2008,816,0.79,29000
Color,28,100,3,88,2000,4756,4191,2450,4,32,English,UK,PG,25000000,2013,228,0.54,7000
Color,119,108,54,6000,12000,1339152,28276,30230,1,64,English,France,PG,81200000,2015,11000,0.78,31000
Color,4,105,91,45,421,129319,257,622,4,4,English,India,R,70000000,2005,96,0.51,9
Color,46,137,91,130,591,10161099,23441,1341,1,108,English,UK,PG-13,9000000,1989,520,0.77,7000
Color,23,95,91,26,442,20047715,8008,616,1,26,English,USA,PG,25530000,1996,95,0.52,504
Color,70,94,18,183,658,3034181,13622,1559,3,128,English,UK,R,11000000,2002,463,0.54,550
Color,16,102,18,186,670,15593,2295,1562,1,40,English,USA,PG-13,21000000,1999,419,0.58,284
Color,9,109,62,518,584,5100000,6595,2024,0,61,English,UK,R,7500000,1984,552,0.6,345
Color,22,111,1000,127,2000,2580,1618,2564,2,40,English,USA,R,1650000,2003,163,0.54,63
Color,153,88,92,636,31000,32014289,50337,34319,8,177,English,USA,PG-13,20000000,2013,881,0.35,13000
Color,166,113,91,721,4000,109176215,83506,8172,6,144,English,USA,PG-13,60000000,2009,722,0.55,7000
Color,185,111,2000,244,17000,48430355,43709,18510,2,141,English,USA,PG-13,70000000,2011,1000,0.53,7000
Color,156,94,52,261,567,59573085,13562,2259,10,103,English,USA,PG-13,18000000,2016,312,0.61,19000
Color,280,94,350,39,326,56437947,85333,486,0,421,English,UK,PG-13,9800000,2006,48,0.73,7000
Color,175,102,44,766,12000,17176900,54501,17098,4,154,English,USA,PG-13,95000000,2014,3000,0.55,16000
Color,34,104,80,658,8000,12793213,18286,10430,4,73,English,USA,R,6000000,1988,960,0.62,7000
Color,236,104,420,535,2000,78009155,110073,3768,5,194,English,USA,PG-13,75000000,2011,906,0.62,7000
Color,101,99,54,398,748,8712564,16555,1721,0,139,English,USA,R,27000000,2004,489,0.59,817
Color,53,90,10,159,49000,92969824,63625,50005,1,64,English,USA,PG,80000000,1997,570,0.52,7000
Color,164,94,19,117,363,26049082,76791,1024,3,100,English,USA,R,8000000,2014,342,0.61,7000
Color,143,77,291,8,291,424760,72639,368,0,371,English,USA,PG-13,7000,2004,45,0.7,19000
Color,29,107,8,268,926,12200000,7973,2383,0,65,English,USA,PG,5000000,1983,400,0.63,7000
Color,172,130,545,552,722,26616590,120416,2525,0,857,English,UK,R,60000000,1997,585,0.67,10000
Color,18,75,10,826,3000,3562749,5600,7394,0,49,English,USA,G,32000000,1997,2000,0.69,643
Color,249,119,218,73,13000,121468960,407601,13249,1,849,English,USA,PG-13,60000000,2002,147,0.79,7000
Color,198,107,70,330,770,71148699,68935,1614,0,125,English,USA,PG,90000000,2008,419,0.66,7000
Color,133,178,17000,574,22000,42438300,333542,24183,2,533,English,USA,R,52000000,1995,721,0.82,11000
Color,15,79,157,219,4000,4350774,10476,4908,3,52,English,USA,PG-13,8000000,1994,248,0.65,7000
Color,177,138,161,210,18000,64604977,414219,19129,2,625,English,USA,R,35000000,1997,398,0.83,11000
Color,219,123,15,745,10000,34531832,44788,13371,0,138,English,UK,PG-13,35000000,2015,979,0.71,23000
Color,432,95,38,20,409,13401683,203458,578,0,588,English,UK,R,35000000,2012,107,0.71,46000
Color,263,79,30,265,940,31743332,111117,1594,0,245,English,USA,PG-13,30000000,2009,271,0.71,13000
Color,195,98,72,566,1000,60057639,107815,3151,2,485,English,USA,R,18000000,2003,624,0.71,10000
Color,174,119,64,41,743,21471685,65464,971,0,1308,English,USA,PG-13,44000000,2000,117,0.24,7000
Color,333,105,210,101,978,35596227,79461,1454,1,463,English,USA,R,20000000,2010,191,0.63,10000
Color,162,91,420,173,268,140080850,121084,1125,2,221,English,USA,PG-13,140000000,2007,268,0.62,7000
Color,108,100,64,296,734,7204138,34809,2085,0,125,English,USA,PG,41000000,2011,574,0.62,11000
Color,226,102,91,1000,14000,28837115,34964,24107,4,150,English,USA,PG-13,50000000,2016,8000,0.48,28000
Color,74,88,377,236,529,4771000,26513,1502,1,174,English,USA,R,800000,1995,502,0.75,7000
Color,194,110,10,844,3000,13823741,61777,6420,3,140,English,UK,PG-13,13500000,2008,2000,0.69,7000
Color,214,112,43,1000,11000,42478175,93767,15327,1,209,English,USA,PG-13,25000000,2015,2000,0.72,34000
Color,299,124,335,50,14000,34180954,189812,14504,0,370,English,USA,R,32000000,2008,388,0.76,15000
Color,140,93,2,258,849,14888028,28606,2178,0,262,English,USA,PG-13,30000000,2005,787,0.51,7000
Color,95,85,10,178,3000,14000000,15956,3617,0,118,English,USA,R,3500000,1987,273,0.6,1000
Color,67,89,16,14,117,313436,12244,155,0,95,Norwegian,Norway,R,15500000,2001,21,0.76,7000
Color,153,155,91,170,3000,26384919,189032,3677,15,560,English,USA,R,15000000,1997,360,0.79,7000
Color,91,93,54,581,40000,34872293,30765,42002,0,252,English,USA,R,8500000,1991,618,0.49,963
Color,69,115,39,254,13000,29753944,90677,14275,3,389,English,USA,R,20000000,1998,481,0.65,7000
Color,34,135,596,2000,10000,10400000,12037,15820,1,90,English,USA,R,50000000,1995,3000,0.51,943
Color,76,135,317,34,57,49994804,29205,164,1,194,English,USA,PG,55000000,1996,40,0.63,7000
Color,335,123,91,6,23000,10137502,77394,23031,0,195,English,USA,PG,35000000,2015,22,0.74,24000
Color,107,88,190,163,137000,15988876,26236,137712,6,110,English,USA,PG-13,27000000,2009,459,0.57,7000
Color,193,131,226,341,12000,173005002,255447,13679,0,692,English,USA,PG,100000000,2004,625,0.69,7000
Color,22,99,32,479,1000,16671505,33186,2949,1,78,English,USA,PG,50000000,1994,619,0.59,7000
Color,101,91,287,695,3000,20950820,24183,5593,4,160,English,Germany,PG,80000000,2003,739,0.57,665
Color,148,88,64,363,1000,17016190,28632,2567,0,214,English,Romania,R,12000000,2004,857,0.49,7000
Color,36,104,5,687,5000,20915465,38203,7723,0,290,English,UK,PG,42000000,1993,922,0.4,7000
Color,516,147,94,11000,21000,407197282,272670,64798,0,1022,English,USA,PG-13,250000000,2016,19000,0.82,72000
Color,300,176,91,561,18000,130127620,324671,20354,0,458,English,USA,R,100000000,2007,782,0.78,7000
Color,193,88,3,307,3000,59379,12796,4729,3,52,English,USA,R,200000,2013,982,0.68,7000
Color,34,93,58,722,995,31155435,42644,6105,2,102,English,USA,R,12000000,2001,729,0.62,7000
